timestamp,hour,day_of_week,month,is_weekend,temperature,humidity,wind_speed,cloud_cover,rain_probability,solar_irradiance,solar_power,wind_power,total_load,academic_load,lab_load,library_load,hostel_load,canteen_load,ev_load,anomaly_score,anomaly_type,battery_soc,battery_action,grid_import,grid_export,grid_dependency,renewable_share,co2_avoided
2026-06-27T11:00:00,11,5,6,True,42.64,64.74,5.42,0.254,0.152,719.69,5.971,5.003,14.201,-0.401,2.772,2.098,2.414,0.317,7.0,0.0,,44.16,DISCHARGING,3.227,0.0,22.72,77.28,8.999
2026-06-27T12:00:00,12,5,6,True,45.96,67.66,4.07,0.254,0.152,745.08,6.087,4.085,15.959,-0.161,2.702,1.896,2.626,1.897,7.0,0.0,,28.93,DISCHARGING,5.787,0.0,36.26,63.74,8.341
2026-06-27T13:00:00,13,5,6,True,41.38,66.25,2.66,0.254,0.152,719.69,6.259,2.1,17.19,0.059,3.094,1.975,2.985,2.078,7.0,0.0,,20.0,DISCHARGING,8.831,0.0,51.37,48.63,6.854
2026-06-27T14:00:00,14,5,6,True,43.42,63.29,1.8,0.254,0.152,645.26,5.232,1.122,8.039,-0.124,2.663,2.044,3.148,0.309,0.0,0.0,,20.0,HOLD,1.685,0.0,20.96,79.04,5.21
2026-06-27T15:00:00,15,5,6,True,42.08,63.55,0.76,0.254,0.152,526.85,4.357,0.39,8.32,-0.136,3.303,1.975,2.903,0.275,0.0,0.0,,20.0,HOLD,3.573,0.0,42.94,57.06,3.893
2026-06-27T16:00:00,16,5,6,True,40.38,66.44,1.98,0.254,0.152,372.54,3.287,1.54,8.249,-0.062,2.905,2.047,2.842,0.517,0.0,0.0,,20.0,HOLD,3.422,0.0,41.48,58.52,3.958
2026-06-27T17:00:00,17,5,6,True,38.61,68.51,1.27,0.254,0.152,192.84,1.698,0.736,8.752,-0.023,3.453,2.097,2.825,0.401,0.0,0.0,,20.0,HOLD,6.318,0.0,72.19,27.81,1.996
2026-06-27T18:00:00,18,5,6,True,36.29,58.29,1.29,0.254,0.152,0.0,0.0,0.643,9.39,-0.193,2.807,2.063,2.693,2.02,0.0,0.0,,20.0,HOLD,8.747,0.0,93.15,6.85,0.527
2026-06-27T19:00:00,19,5,6,True,32.09,68.01,0.7,0.254,0.152,0.0,0.0,0.22,10.078,0.032,3.66,1.998,2.405,1.983,0.0,0.0,,20.0,HOLD,9.858,0.0,97.82,2.18,0.18
2026-06-27T20:00:00,20,5,6,True,32.14,64.92,1.15,0.254,0.152,0.0,0.0,0.518,5.693,-0.03,2.95,0.143,2.223,0.406,0.0,0.0,,20.0,HOLD,5.175,0.0,90.9,9.1,0.425
2026-06-27T21:00:00,21,5,6,True,31.68,67.07,1.51,0.254,0.152,0.0,0.0,0.982,3.335,0.075,0.56,0.271,2.038,0.39,0.0,0.0,,20.0,HOLD,2.353,0.0,70.55,29.45,0.805
2026-06-27T22:00:00,22,5,6,True,29.44,61.82,2.85,0.254,0.152,0.0,0.0,2.425,2.111,0.083,0.053,0.193,1.604,0.178,0.0,0.0,,20.75,CHARGING,0.0,0.314,0.0,100.0,1.988
2026-06-27T23:00:00,23,5,6,True,27.94,64.27,2.36,0.254,0.152,0.0,0.0,1.687,1.058,-0.165,-0.484,0.152,1.205,0.349,0.0,0.0,,22.24,CHARGING,0.0,0.629,0.0,100.0,1.383
2026-06-28T00:00:00,0,6,6,True,29.66,63.96,3.69,0.178,0.107,0.0,0.0,3.645,1.988,-0.004,0.055,0.028,1.434,0.475,0.0,0.0,,26.17,CHARGING,0.0,1.657,0.0,100.0,2.989
2026-06-28T01:00:00,1,6,6,True,31.69,59.74,3.57,0.178,0.107,0.0,0.0,3.423,2.337,-0.353,0.465,0.282,1.565,0.378,0.0,0.0,,28.75,CHARGING,0.0,1.086,0.0,100.0,2.807
2026-06-28T02:00:00,2,6,6,True,29.92,59.68,4.14,0.178,0.107,0.0,0.0,4.172,2.181,0.155,-0.426,0.328,1.72,0.403,0.0,0.0,,33.48,CHARGING,0.0,1.991,0.0,100.0,3.421
2026-06-28T03:00:00,3,6,6,True,31.18,60.35,4.86,0.178,0.107,0.0,0.0,4.919,2.534,-0.122,0.638,0.297,1.394,0.327,0.0,0.0,,39.15,CHARGING,0.0,2.385,0.0,100.0,4.034
2026-06-28T04:00:00,4,6,6,True,31.03,58.57,5.32,0.178,0.107,0.0,0.0,5.075,2.525,-0.018,0.603,0.17,1.468,0.302,0.0,0.0,,45.2,CHARGING,0.0,2.55,0.0,100.0,4.162
2026-06-28T05:00:00,5,6,6,True,35.46,65.32,4.32,0.178,0.107,0.0,0.0,4.382,2.592,-0.122,0.715,0.22,1.349,0.431,0.0,0.0,,49.45,CHARGING,0.0,1.79,0.0,100.0,3.593
2026-06-28T06:00:00,6,6,6,True,35.78,64.99,7.76,0.178,0.107,0.0,0.0,5.142,1.469,-0.368,0.328,0.399,0.883,0.227,0.0,0.0,,58.18,CHARGING,0.0,3.673,0.0,100.0,4.216
2026-06-28T07:00:00,7,6,6,True,37.48,65.45,6.1,0.178,0.107,208.58,1.754,4.931,4.098,-0.112,0.408,0.334,1.423,2.046,0.0,0.0,,64.32,CHARGING,0.0,2.587,0.0,100.0,5.482
2026-06-28T08:00:00,8,6,6,True,38.0,66.24,3.67,0.178,0.107,402.95,3.345,3.492,5.572,0.061,-0.041,1.898,1.604,2.05,0.0,0.0,,67.33,CHARGING,0.0,1.265,0.0,100.0,5.606
2026-06-28T09:00:00,9,6,6,True,43.25,63.94,4.9,0.178,0.107,569.86,4.683,4.893,7.011,-0.102,3.123,2.034,1.635,0.321,0.0,0.0,,73.42,CHARGING,0.0,2.565,0.0,100.0,7.852
2026-06-28T10:00:00,10,6,6,True,44.73,56.48,4.06,0.178,0.107,697.94,6.058,4.093,14.913,0.077,3.12,1.963,2.141,0.612,7.0,0.0,,60.89,DISCHARGING,4.762,0.0,31.93,68.07,8.324
2026-06-28T11:00:00,11,6,6,True,45.23,66.45,4.18,0.178,0.107,778.45,6.31,4.393,14.387,-0.169,3.085,1.836,2.203,0.432,7.0,0.0,,51.19,DISCHARGING,3.684,0.0,25.61,74.39,8.776
2026-06-28T12:00:00,12,6,6,True,42.79,66.27,1.41,0.178,0.107,805.91,7.023,0.975,16.893,-0.051,3.003,2.089,2.887,1.966,7.0,0.0,,27.78,DISCHARGING,8.895,0.0,52.65,47.35,6.558
2026-06-28T13:00:00,13,6,6,True,43.78,66.34,2.72,0.178,0.107,778.45,6.463,2.234,17.779,0.276,3.363,2.048,3.131,1.961,7.0,0.0,,20.0,DISCHARGING,9.082,0.0,51.08,48.92,7.132
2026-06-28T14:00:00,14,6,6,True,45.36,79.92,2.43,0.178,0.107,697.94,5.632,1.83,8.756,0.084,3.119,2.195,2.868,0.49,0.0,0.0,,20.0,HOLD,1.294,0.0,14.78,85.22,6.119
2026-06-28T15:00:00,15,6,6,True,43.4,58.76,2.15,0.178,0.107,569.86,4.885,1.699,8.656,0.12,3.061,2.023,2.988,0.464,0.0,0.0,,20.0,HOLD,2.072,0.0,23.94,76.06,5.399
2026-06-28T16:00:00,16,6,6,True,40.05,58.33,0.59,0.178,0.107,402.95,3.357,0.248,8.53,-0.005,3.065,2.05,2.874,0.547,0.0,0.0,,20.0,HOLD,4.925,0.0,57.74,42.26,2.956
2026-06-28T17:00:00,17,6,6,True,37.67,65.98,0.72,0.178,0.107,208.58,1.717,0.227,8.25,0.196,2.479,2.112,3.1,0.363,0.0,0.0,,20.0,HOLD,6.306,0.0,76.44,23.56,1.594
2026-06-28T18:00:00,18,6,6,True,36.44,61.23,1.9,0.178,0.107,0.0,0.0,1.237,9.573,-0.096,2.76,2.034,2.892,1.982,0.0,0.0,,20.0,HOLD,8.336,0.0,87.08,12.92,1.014
2026-06-28T19:00:00,19,6,6,True,32.02,65.54,0.2,0.178,0.107,0.0,0.0,0.085,9.485,-0.077,3.23,1.976,2.452,1.904,0.0,0.0,,20.0,HOLD,9.4,0.0,99.1,0.9,0.07
2026-06-28T20:00:00,20,6,6,True,34.11,67.56,0.0,0.178,0.107,0.0,0.0,0.0,5.928,0.338,2.786,0.132,2.23,0.441,0.0,0.0,,20.0,HOLD,5.928,0.0,100.0,0.0,0.0
2026-06-28T21:00:00,21,6,6,True,29.68,59.24,0.33,0.178,0.107,0.0,0.0,0.101,3.029,0.09,0.222,0.134,2.202,0.381,0.0,0.0,,20.0,HOLD,2.928,0.0,96.67,3.33,0.083
2026-06-28T22:00:00,22,6,6,True,28.41,59.96,2.88,0.178,0.107,0.0,0.0,2.441,2.618,0.0,0.378,0.409,1.669,0.162,0.0,0.0,,20.0,HOLD,0.177,0.0,6.76,93.24,2.002
2026-06-28T23:00:00,23,6,6,True,28.76,63.79,2.51,0.178,0.107,0.0,0.0,1.989,2.444,-0.011,0.484,0.146,1.123,0.702,0.0,0.0,,20.0,HOLD,0.455,0.0,18.62,81.38,1.631
2026-06-29T00:00:00,0,0,6,False,26.93,56.87,3.08,0.217,0.13,0.0,0.0,2.61,4.08,1.112,0.914,0.247,1.585,0.223,0.0,0.0,,20.0,HOLD,1.47,0.0,36.03,63.97,2.14
2026-06-29T01:00:00,1,0,6,False,31.03,71.99,2.56,0.217,0.13,0.0,0.0,2.111,3.707,1.029,0.645,0.153,1.504,0.375,0.0,0.0,,20.0,HOLD,1.596,0.0,43.05,56.95,1.731
2026-06-29T02:00:00,2,0,6,False,26.01,63.94,4.9,0.217,0.13,0.0,0.0,4.944,3.591,1.272,0.332,-0.026,1.561,0.452,0.0,0.0,,23.21,CHARGING,0.0,1.353,0.0,100.0,4.054
2026-06-29T03:00:00,3,0,6,False,30.04,64.79,3.5,0.217,0.13,0.0,0.0,3.165,4.095,1.05,0.853,0.164,1.433,0.595,0.0,0.0,,20.77,DISCHARGING,0.93,0.0,22.71,77.29,2.595
2026-06-29T04:00:00,4,0,6,False,32.53,62.5,5.0,0.217,0.13,0.0,0.0,4.781,4.263,1.394,0.734,0.182,1.479,0.474,0.0,0.0,,22.0,CHARGING,0.0,0.518,0.0,100.0,3.92
2026-06-29T05:00:00,5,0,6,False,31.6,58.66,4.46,0.217,0.13,0.0,0.0,4.797,2.789,0.759,0.146,0.187,1.429,0.268,0.0,0.0,,26.77,CHARGING,0.0,2.008,0.0,100.0,3.934
2026-06-29T06:00:00,6,0,6,False,38.92,66.72,5.25,0.217,0.13,0.0,0.0,5.072,3.115,1.124,0.515,0.261,0.656,0.56,0.0,0.0,,31.41,CHARGING,0.0,1.957,0.0,100.0,4.159
2026-06-29T07:00:00,7,0,6,False,38.34,58.97,5.96,0.217,0.13,200.47,1.676,4.884,5.009,1.25,0.62,0.154,1.113,1.873,0.0,0.0,,35.1,CHARGING,0.0,1.551,0.0,100.0,5.379
2026-06-29T08:00:00,8,0,6,False,39.93,60.92,4.36,0.217,0.13,387.28,3.379,4.543,10.159,4.254,0.44,2.024,1.61,1.83,0.0,0.0,,29.21,DISCHARGING,2.237,0.0,22.02,77.98,6.496
2026-06-29T09:00:00,9,0,6,False,43.8,68.08,4.31,0.217,0.13,547.7,4.49,4.451,14.769,3.827,6.371,2.031,2.005,0.536,0.0,0.0,,20.0,DISCHARGING,5.828,0.0,39.46,60.54,7.332
2026-06-29T10:00:00,10,0,6,False,44.66,57.24,4.61,0.217,0.13,670.79,5.485,4.852,21.53,4.146,6.051,1.861,2.222,0.251,7.0,0.0,,20.0,HOLD,11.193,0.0,51.99,48.01,8.476
2026-06-29T11:00:00,11,0,6,False,43.65,66.99,2.19,0.217,0.13,748.17,6.278,1.815,21.727,4.17,5.873,2.082,2.299,0.304,7.0,0.0,,20.0,HOLD,13.634,0.0,62.75,37.25,6.636
2026-06-29T12:00:00,12,0,6,False,44.5,64.16,1.27,0.217,0.13,774.56,6.296,0.729,23.843,3.784,6.127,2.002,2.929,2.001,7.0,0.0,,20.0,HOLD,16.818,0.0,70.54,29.46,5.76
2026-06-29T13:00:00,13,0,6,False,42.57,57.62,2.28,0.217,0.13,748.17,6.311,1.786,24.089,4.494,5.813,1.973,2.787,2.021,7.0,0.0,,20.0,HOLD,15.992,0.0,66.39,33.61,6.64
2026-06-29T14:00:00,14,0,6,False,43.5,69.78,1.96,0.217,0.13,670.79,5.521,1.468,15.723,4.108,5.996,1.969,3.332,0.318,0.0,0.0,,20.0,HOLD,8.734,0.0,55.55,44.45,5.731
2026-06-29T15:00:00,15,0,6,False,42.1,73.27,0.99,0.217,0.13,547.7,4.673,0.421,15.681,4.103,6.077,1.948,3.114,0.439,0.0,0.0,,20.0,HOLD,10.587,0.0,67.51,32.49,4.177
2026-06-29T16:00:00,16,0,6,False,40.32,66.5,1.23,0.217,0.13,387.28,3.287,0.692,15.675,3.872,6.508,1.895,3.032,0.368,0.0,0.0,,20.0,HOLD,11.696,0.0,74.62,25.38,3.263
2026-06-29T17:00:00,17,0,6,False,40.71,60.67,0.35,0.217,0.13,200.47,1.658,0.134,14.626,3.725,5.856,1.785,2.909,0.35,0.0,0.0,,20.0,HOLD,12.834,0.0,87.75,12.25,1.469
2026-06-29T18:00:00,18,0,6,False,33.77,57.81,1.87,0.217,0.13,0.0,0.0,1.207,17.086,4.32,6.225,1.899,2.581,2.061,0.0,0.0,,20.0,HOLD,15.879,0.0,92.94,7.06,0.99
2026-06-29T19:00:00,19,0,6,False,33.54,70.71,0.93,0.217,0.13,0.0,0.0,0.459,16.709,4.191,6.243,1.984,2.465,1.826,0.0,0.0,,20.0,HOLD,16.25,0.0,97.25,2.75,0.376
2026-06-29T20:00:00,20,0,6,False,30.42,63.66,1.52,0.217,0.13,0.0,0.0,1.043,9.798,0.963,5.929,0.219,2.144,0.543,0.0,0.0,,20.0,HOLD,8.755,0.0,89.35,10.65,0.855
2026-06-29T21:00:00,21,0,6,False,31.71,73.32,1.82,0.217,0.13,0.0,0.0,1.225,4.082,1.273,0.326,0.23,1.784,0.469,0.0,0.0,,20.0,HOLD,2.857,0.0,69.99,30.01,1.004
2026-06-29T22:00:00,22,0,6,False,30.66,55.08,2.22,0.217,0.13,0.0,0.0,1.708,3.277,1.204,-0.208,0.324,1.639,0.318,0.0,0.0,,20.0,HOLD,1.569,0.0,47.88,52.12,1.401
2026-06-29T23:00:00,23,0,6,False,29.77,60.9,1.94,0.217,0.13,0.0,0.0,1.53,4.137,1.525,0.708,0.246,1.383,0.274,0.0,0.0,,20.0,HOLD,2.607,0.0,63.02,36.98,1.255
2026-06-30T00:00:00,0,1,6,False,28.97,67.92,2.41,0.316,0.19,0.0,0.0,1.924,3.161,1.224,-0.322,0.218,1.596,0.445,0.0,0.0,,20.0,HOLD,1.237,0.0,39.13,60.87,1.578
2026-06-30T01:00:00,1,1,6,False,28.12,67.88,4.83,0.316,0.19,0.0,0.0,5.104,3.464,1.273,0.331,-0.044,1.428,0.476,0.0,0.0,,23.89,CHARGING,0.0,1.64,0.0,100.0,4.185
2026-06-30T02:00:00,2,1,6,False,28.54,67.07,4.64,0.316,0.19,0.0,0.0,4.969,3.994,1.294,0.752,0.35,1.244,0.354,0.0,0.0,,26.21,CHARGING,0.0,0.975,0.0,100.0,4.075
2026-06-30T03:00:00,3,1,6,False,31.62,67.52,5.65,0.316,0.19,0.0,0.0,5.076,4.365,1.374,0.492,0.233,1.677,0.589,0.0,0.0,,27.9,CHARGING,0.0,0.711,0.0,100.0,4.162
2026-06-30T04:00:00,4,1,6,False,33.11,66.05,4.77,0.316,0.19,0.0,0.0,4.988,3.536,1.238,0.283,0.33,1.329,0.357,0.0,0.0,,31.35,CHARGING,0.0,1.452,0.0,100.0,4.09
2026-06-30T05:00:00,5,1,6,False,34.08,64.21,6.52,0.316,0.19,0.0,0.0,4.945,3.757,1.532,-0.244,0.1,1.91,0.459,0.0,0.0,,34.17,CHARGING,0.0,1.188,0.0,100.0,4.055
2026-06-30T06:00:00,6,1,6,False,34.34,66.66,4.97,0.316,0.19,0.0,0.0,5.184,3.086,1.278,0.438,0.279,0.795,0.297,0.0,0.0,,39.15,CHARGING,0.0,2.098,0.0,100.0,4.251
2026-06-30T07:00:00,7,1,6,False,35.43,61.84,3.68,0.316,0.19,179.79,1.514,3.561,3.846,0.96,-0.343,0.096,1.194,1.939,0.0,0.0,,42.07,CHARGING,0.0,1.229,0.0,100.0,4.162
2026-06-30T08:00:00,8,1,6,False,42.28,70.73,4.24,0.316,0.19,347.34,2.909,4.363,9.959,3.833,0.582,1.923,1.644,1.976,0.0,0.0,,35.0,DISCHARGING,2.687,0.0,26.98,73.02,5.963
2026-06-30T09:00:00,9,1,6,False,40.24,68.46,5.21,0.316,0.19,491.21,4.114,5.015,13.892,3.983,5.74,2.007,1.857,0.306,0.0,0.0,,22.47,DISCHARGING,4.763,0.0,34.29,65.71,7.486
2026-06-30T10:00:00,10,1,6,False,40.49,69.16,3.71,0.316,0.19,601.6,5.008,3.83,22.497,4.177,6.391,2.08,2.528,0.321,7.0,0.0,,20.0,DISCHARGING,13.659,0.0,60.71,39.29,7.247
2026-06-30T11:00:00,11,1,6,False,39.89,69.12,3.16,0.316,0.19,671.0,5.697,2.837,22.117,4.264,6.115,2.08,2.368,0.29,7.0,0.0,,20.0,HOLD,13.583,0.0,61.41,38.59,6.998
2026-06-30T12:00:00,12,1,6,False,46.42,63.21,3.08,0.316,0.19,694.67,5.645,2.639,22.953,3.858,5.615,1.85,2.689,1.941,7.0,0.0,,20.0,HOLD,14.669,0.0,63.91,36.09,6.793
2026-06-30T13:00:00,13,1,6,False,45.39,67.65,2.72,0.316,0.19,671.0,5.464,2.227,24.314,4.072,6.215,1.991,3.035,2.001,7.0,0.0,,20.0,HOLD,16.623,0.0,68.37,31.63,6.307
2026-06-30T14:00:00,14,1,6,False,44.12,57.26,1.61,0.316,0.19,601.6,5.027,1.092,15.509,4.115,6.127,1.965,2.847,0.455,0.0,0.0,,20.0,HOLD,9.39,0.0,60.55,39.45,5.018
2026-06-30T15:00:00,15,1,6,False,42.3,71.87,1.14,0.316,0.19,491.21,4.042,0.548,16.011,4.327,6.261,1.964,3.043,0.415,0.0,0.0,,20.0,HOLD,11.421,0.0,71.33,28.67,3.764
2026-06-30T16:00:00,16,1,6,False,35.88,66.07,0.54,0.316,0.19,347.34,2.969,0.225,15.408,4.226,5.904,1.894,3.017,0.367,0.0,0.0,,20.0,HOLD,12.214,0.0,79.27,20.73,2.619
2026-06-30T17:00:00,17,1,6,False,37.84,77.53,0.83,0.316,0.19,179.79,1.466,0.342,15.245,3.999,5.766,2.09,2.995,0.395,0.0,0.0,,20.0,HOLD,13.437,0.0,88.14,11.86,1.483
2026-06-30T18:00:00,18,1,6,False,35.59,65.8,0.91,0.316,0.19,0.0,0.0,0.416,16.54,4.05,6.226,1.877,2.561,1.825,0.0,0.0,,20.0,HOLD,16.124,0.0,97.48,2.52,0.341
2026-06-30T19:00:00,19,1,6,False,35.23,68.85,1.27,0.316,0.19,0.0,0.0,0.893,16.32,3.878,6.05,2.085,2.361,1.945,0.0,0.0,,20.0,HOLD,15.427,0.0,94.53,5.47,0.732
2026-06-30T20:00:00,20,1,6,False,32.27,67.83,3.55,0.316,0.19,0.0,0.0,3.47,9.868,1.274,5.703,0.306,2.025,0.56,0.0,0.0,,20.0,HOLD,6.398,0.0,64.84,35.16,2.845
2026-06-30T21:00:00,21,1,6,False,30.64,64.62,0.0,0.316,0.19,0.0,0.0,0.0,4.1,1.343,0.345,0.069,1.939,0.403,0.0,0.0,,20.0,HOLD,4.1,0.0,100.0,0.0,0.0
2026-06-30T22:00:00,22,1,6,False,28.55,62.07,2.98,0.316,0.19,0.0,0.0,2.581,3.667,0.889,0.204,0.201,1.915,0.458,0.0,0.0,,20.0,HOLD,1.086,0.0,29.62,70.38,2.116
2026-06-30T23:00:00,23,1,6,False,25.68,69.99,0.0,0.316,0.19,0.0,0.0,0.114,3.568,1.024,0.705,0.285,1.198,0.357,0.0,0.0,,20.0,HOLD,3.454,0.0,96.8,3.2,0.093
2026-07-01T00:00:00,0,2,7,False,26.97,66.88,3.43,0.347,0.208,0.0,0.0,3.136,4.075,0.934,1.193,0.14,1.415,0.393,0.0,0.0,,20.0,HOLD,0.939,0.0,23.04,76.96,2.572
2026-07-01T01:00:00,1,2,7,False,27.3,66.86,3.21,0.347,0.208,0.0,0.0,2.891,3.927,0.729,1.164,0.185,1.587,0.262,0.0,0.0,,20.0,HOLD,1.036,0.0,26.38,73.62,2.371
2026-07-01T02:00:00,2,2,7,False,27.29,74.3,3.46,0.347,0.208,0.0,0.0,3.297,3.613,1.07,0.464,0.175,1.693,0.211,0.0,0.0,,20.0,HOLD,0.316,0.0,8.75,91.25,2.704
2026-07-01T03:00:00,3,2,7,False,27.3,61.51,2.86,0.347,0.208,0.0,0.0,2.252,3.267,1.053,-0.004,0.098,1.68,0.44,0.0,0.0,,20.0,HOLD,1.015,0.0,31.07,68.93,1.847
2026-07-01T04:00:00,4,2,7,False,31.21,59.27,3.93,0.347,0.208,0.0,0.0,3.891,4.299,1.374,0.871,0.263,1.389,0.402,0.0,0.0,,20.0,HOLD,0.408,0.0,9.49,90.51,3.191
2026-07-01T05:00:00,5,2,7,False,32.38,77.13,4.77,0.347,0.208,0.0,0.0,4.977,3.537,1.442,0.16,0.136,1.421,0.378,0.0,0.0,,23.42,CHARGING,0.0,1.44,0.0,100.0,4.081
2026-07-01T06:00:00,6,2,7,False,32.53,70.28,5.48,0.347,0.208,0.0,0.0,4.913,3.347,1.217,0.33,0.167,1.223,0.41,0.0,0.0,,27.14,CHARGING,0.0,1.566,0.0,100.0,4.029
2026-07-01T07:00:00,7,2,7,False,35.22,60.19,5.08,0.347,0.208,169.78,1.43,4.896,5.483,1.111,0.881,0.258,1.343,1.89,0.0,0.0,,29.14,CHARGING,0.0,0.843,0.0,100.0,5.187
2026-07-01T08:00:00,8,2,7,False,38.12,63.81,4.95,0.347,0.208,327.99,2.781,5.044,10.468,3.93,0.668,2.159,1.592,2.118,0.0,0.0,,22.19,DISCHARGING,2.643,0.0,25.25,74.75,6.416
2026-07-01T09:00:00,9,2,7,False,41.42,61.44,3.24,0.347,0.208,463.84,3.835,2.831,14.644,3.982,6.184,2.126,1.996,0.355,0.0,0.0,,20.0,DISCHARGING,7.978,0.0,54.48,45.52,5.466
2026-07-01T10:00:00,10,2,7,False,38.73,67.08,4.06,0.347,0.208,568.09,4.85,4.296,21.951,4.248,6.236,1.904,2.173,0.391,7.0,0.0,,20.0,HOLD,12.805,0.0,58.33,41.67,7.5
2026-07-01T11:00:00,11,2,7,False,41.49,68.73,3.92,0.347,0.208,633.62,5.21,3.997,21.545,4.02,5.481,1.995,2.551,0.497,7.0,0.0,,20.0,HOLD,12.338,0.0,57.27,42.73,7.55
2026-07-01T12:00:00,12,2,7,False,42.42,67.88,3.66,0.347,0.208,655.97,5.348,3.363,24.664,4.225,6.359,2.032,2.943,2.106,7.0,0.0,,20.0,HOLD,15.953,0.0,64.68,35.32,7.143
2026-07-01T13:00:00,13,2,7,False,43.68,75.61,1.75,0.347,0.208,633.62,5.333,1.122,23.659,3.866,6.077,1.833,2.978,1.905,7.0,0.0,,20.0,HOLD,17.204,0.0,72.72,27.28,5.293
2026-07-01T14:00:00,14,2,7,False,42.41,65.63,1.58,0.347,0.208,568.09,4.685,0.979,16.278,4.378,6.416,2.035,2.964,0.484,0.0,0.0,,20.0,HOLD,10.614,0.0,65.2,34.8,4.644
2026-07-01T15:00:00,15,2,7,False,42.28,66.56,0.92,0.347,0.208,463.84,3.744,0.555,15.625,4.413,6.024,1.787,3.091,0.31,0.0,0.0,,20.0,HOLD,11.326,0.0,72.49,27.51,3.525
2026-07-01T16:00:00,16,2,7,False,37.93,68.22,1.77,0.347,0.208,327.99,2.772,1.112,15.144,4.025,5.877,1.889,2.918,0.434,0.0,0.0,,20.0,HOLD,11.26,0.0,74.35,25.65,3.185
2026-07-01T17:00:00,17,2,7,False,36.73,71.89,0.0,0.347,0.208,169.78,1.377,0.0,15.348,3.876,6.044,2.056,3.042,0.329,0.0,0.0,,20.0,HOLD,13.971,0.0,91.03,8.97,1.129
2026-07-01T18:00:00,18,2,7,False,35.81,58.39,1.16,0.347,0.208,0.0,0.0,0.478,16.956,4.084,6.117,2.028,2.644,2.083,0.0,0.0,,20.0,HOLD,16.478,0.0,97.18,2.82,0.392
2026-07-01T19:00:00,19,2,7,False,30.52,64.13,1.02,0.347,0.208,0.0,0.0,0.555,16.617,4.215,5.897,2.078,2.516,1.911,0.0,0.0,,20.0,HOLD,16.062,0.0,96.66,3.34,0.455
2026-07-01T20:00:00,20,2,7,False,30.54,63.47,1.03,0.347,0.208,0.0,0.0,0.545,9.187,0.882,5.505,0.242,2.128,0.43,0.0,0.0,,20.0,HOLD,8.642,0.0,94.07,5.93,0.447
2026-07-01T21:00:00,21,2,7,False,30.44,59.89,0.57,0.347,0.208,0.0,0.0,0.25,3.845,1.116,0.32,0.149,1.771,0.488,0.0,0.0,,20.0,HOLD,3.595,0.0,93.5,6.5,0.205
2026-07-01T22:00:00,22,2,7,False,26.83,64.95,2.87,0.347,0.208,0.0,0.0,2.395,3.375,0.675,0.564,0.183,1.742,0.211,0.0,0.0,,20.0,HOLD,0.98,0.0,29.04,70.96,1.964
2026-07-01T23:00:00,23,2,7,False,28.94,73.21,3.14,0.347,0.208,0.0,0.0,2.882,3.147,0.906,0.814,0.123,1.017,0.288,0.0,0.0,,20.0,HOLD,0.265,0.0,8.42,91.58,2.363
2026-07-02T00:00:00,0,3,7,False,26.94,70.4,2.34,0.426,0.256,0.0,0.0,1.578,4.442,1.474,0.871,0.095,1.5,0.502,0.0,0.0,,20.0,HOLD,2.864,0.0,64.48,35.52,1.294
2026-07-02T01:00:00,1,3,7,False,27.83,74.0,3.64,0.426,0.256,0.0,0.0,3.47,3.79,1.196,0.518,0.161,1.511,0.403,0.0,0.0,,20.0,HOLD,0.32,0.0,8.44,91.56,2.845
2026-07-02T02:00:00,2,3,7,False,26.43,63.64,4.64,0.426,0.256,0.0,0.0,4.97,3.445,1.272,-0.036,0.289,1.398,0.522,0.0,0.0,,23.62,CHARGING,0.0,1.525,0.0,100.0,4.075
2026-07-02T03:00:00,3,3,7,False,28.55,78.09,4.38,0.426,0.256,0.0,0.0,4.7,4.098,1.208,0.725,0.207,1.627,0.331,0.0,0.0,,25.05,CHARGING,0.0,0.602,0.0,100.0,3.854
2026-07-02T04:00:00,4,3,7,False,29.45,69.02,4.22,0.426,0.256,0.0,0.0,4.407,3.782,1.461,0.307,0.127,1.285,0.603,0.0,0.0,,26.54,CHARGING,0.0,0.625,0.0,100.0,3.614
2026-07-02T05:00:00,5,3,7,False,33.31,61.82,5.32,0.426,0.256,0.0,0.0,5.051,4.159,1.149,0.923,0.431,1.358,0.298,0.0,0.0,,28.65,CHARGING,0.0,0.892,0.0,100.0,4.142
2026-07-02T06:00:00,6,3,7,False,33.61,73.73,6.28,0.426,0.256,0.0,0.0,5.004,3.388,1.037,0.867,0.162,0.861,0.461,0.0,0.0,,32.49,CHARGING,0.0,1.616,0.0,100.0,4.103
2026-07-02T07:00:00,7,3,7,False,36.72,68.57,4.74,0.426,0.256,153.69,1.339,5.165,5.562,1.317,0.841,0.18,1.158,2.065,0.0,0.0,,34.73,CHARGING,0.0,0.942,0.0,100.0,5.333
2026-07-02T08:00:00,8,3,7,False,39.19,66.88,3.59,0.426,0.256,296.9,2.516,3.356,10.844,4.296,0.744,2.137,1.658,2.008,0.0,0.0,,21.65,DISCHARGING,4.972,0.0,45.85,54.15,4.815
2026-07-02T09:00:00,9,3,7,False,39.18,68.59,4.42,0.426,0.256,419.88,3.467,4.598,14.415,3.935,6.124,2.046,1.863,0.447,0.0,0.0,,20.0,DISCHARGING,6.35,0.0,44.05,55.95,6.613
